location_name,latitude,longitude,day_of_year,month,sin_doy,cos_doy,solar_irradiance,temperature_avg,humidity,wind_speed,pressure,cloud_cover,precipitation,capacity_kw,panel_area,tilt_angle,orientation,energy_generated_kwh,energy_per_kw
Mumbai,19.076,72.877,170,6,0.214,-0.977,812.04,25.08,46.9,3.8,1010.3,23.4,4.91,25,152.7,35,153,0.383,0.015
Mumbai,19.076,72.877,280,10,-0.994,0.107,402.5,12.17,46.6,1.4,1007.9,41.0,3.71,1,6.4,24,166,0.1,0.1
Mumbai,19.076,72.877,104,4,0.976,-0.218,809.06,30.61,76.6,3.0,1018.9,43.3,0.0,20,113.8,33,170,0.236,0.012
Mumbai,19.076,72.877,78,3,0.974,0.226,1004.13,35.6,63.4,7.4,1017.5,11.6,0.0,20,106.3,26,172,0.36,0.018
Mumbai,19.076,72.877,191,7,-0.146,-0.989,526.05,23.26,76.9,2.1,1021.2,56.9,0.0,100,619.7,17,191,5.193,0.052
Mumbai,19.076,72.877,333,12,-0.523,0.852,500.6,20.26,57.9,4.2,1009.5,10.8,0.0,25,125.5,42,166,0.26,0.01
Mumbai,19.076,72.877,235,8,-0.786,-0.619,390.55,20.67,52.9,5.2,1017.0,62.2,9.59,3,18.7,39,180,0.1,0.033
Mumbai,19.076,72.877,314,11,-0.769,0.639,502.73,16.37,78.0,6.8,1015.4,7.5,0.0,100,585.6,22,165,4.31,0.043
Mumbai,19.076,72.877,266,9,-0.991,-0.133,418.48,10.83,55.6,4.1,1019.1,42.4,0.0,2,11.1,27,198,0.1,0.05
Mumbai,19.076,72.877,65,3,0.9,0.437,522.32,30.59,45.2,6.4,1006.8,70.0,0.0,20,108.8,45,163,0.212,0.011
Mumbai,19.076,72.877,356,12,-0.154,0.988,411.03,27.77,55.0,7.0,1004.6,43.9,0.0,1,5.3,45,210,0.1,0.1
Mumbai,19.076,72.877,310,11,-0.812,0.584,409.32,20.4,41.4,1.6,1006.8,32.8,7.61,5,26.2,16,158,0.1,0.02
Mumbai,19.076,72.877,43,2,0.674,0.738,808.1,32.58,41.2,3.0,1011.8,11.4,0.0,100,581.4,30,162,6.962,0.07
Mumbai,19.076,72.877,58,2,0.841,0.542,519.28,28.36,44.3,5.7,1020.7,67.1,0.0,50,257.7,32,192,0.872,0.017
Mumbai,19.076,72.877,111,4,0.943,-0.333,1145.27,35.63,49.4,3.0,1001.4,2.1,0.0,5,27.3,30,208,0.1,0.02
Mumbai,19.076,72.877,127,5,0.817,-0.577,772.25,28.82,60.6,3.6,1020.5,46.0,0.0,2,12.2,20,156,0.1,0.05
Mumbai,19.076,72.877,156,6,0.441,-0.898,995.03,28.63,57.2,6.6,1002.9,5.4,0.0,2,11.1,36,193,0.1,0.05
Mumbai,19.076,72.877,331,12,-0.552,0.834,364.0,19.95,58.2,1.9,1017.1,46.4,0.0,20,112.2,36,165,0.122,0.006
Mumbai,19.076,72.877,283,10,-0.987,0.159,411.42,9.63,51.7,2.9,1012.7,37.7,0.0,25,151.1,43,173,0.219,0.009
Mumbai,19.076,72.877,117,4,0.903,-0.429,806.02,29.14,61.6,6.6,1017.5,43.4,0.0,50,288.8,23,181,2.175,0.043
Mumbai,19.076,72.877,279,10,-0.996,0.09,360.66,12.36,45.4,5.1,1006.6,51.9,0.0,50,279.4,40,150,0.751,0.015
Mumbai,19.076,72.877,180,6,0.043,-0.999,455.63,21.26,61.9,2.5,1002.4,72.5,0.0,5,29.7,42,166,0.1,0.02
Mumbai,19.076,72.877,259,9,-0.968,-0.251,388.7,14.67,62.5,5.2,1011.5,52.4,1.79,2,11.1,19,164,0.1,0.05
Mumbai,19.076,72.877,352,12,-0.222,0.975,563.91,26.74,77.4,3.2,1004.2,4.2,5.12,2,12.9,36,181,0.1,0.05
Mumbai,19.076,72.877,256,9,-0.954,-0.301,548.43,13.92,53.4,5.7,1010.2,16.9,0.0,1,5.7,27,199,0.1,0.1
Mumbai,19.076,72.877,180,6,0.043,-0.999,873.7,21.71,61.1,2.9,1002.9,7.9,9.43,20,113.7,16,170,0.305,0.015
Mumbai,19.076,72.877,105,4,0.972,-0.234,1119.0,30.75,56.8,3.6,1016.5,5.3,0.0,3,19.2,29,181,0.1,0.033
Mumbai,19.076,72.877,114,4,0.924,-0.382,633.45,31.11,70.1,2.0,1012.1,64.9,0.0,10,50.9,45,159,0.1,0.01
Mumbai,19.076,72.877,278,10,-0.997,0.073,465.18,17.35,79.4,2.0,1013.2,25.9,9.75,25,135.0,16,184,0.271,0.011
Mumbai,19.076,72.877,295,10,-0.934,0.358,541.12,12.52,67.9,1.8,1010.2,0.2,0.0,3,16.8,34,153,0.1,0.033
Mumbai,19.076,72.877,148,5,0.56,-0.829,483.83,30.79,50.8,6.1,1002.4,78.2,0.0,25,162.2,34,158,0.357,0.014
Mumbai,19.076,72.877,190,7,-0.129,-0.992,608.0,18.43,41.9,3.1,1001.8,44.0,0.0,2,11.1,19,159,0.1,0.05
Mumbai,19.076,72.877,202,7,-0.329,-0.944,526.41,25.89,70.1,3.3,1002.4,51.7,0.0,20,120.3,44,163,0.193,0.01
Mumbai,19.076,72.877,351,12,-0.239,0.971,447.95,21.58,54.8,7.3,1016.7,32.1,0.0,5,25.7,18,205,0.1,0.02
Mumbai,19.076,72.877,362,13,-0.052,0.999,446.76,25.82,42.0,7.0,1017.9,39.0,7.97,100,552.8,39,160,4.293,0.043
Mumbai,19.076,72.877,68,3,0.921,0.39,896.5,30.07,57.6,3.2,1008.5,19.8,0.0,25,127.2,42,205,0.467,0.019
Mumbai,19.076,72.877,343,12,-0.37,0.929,250.68,16.21,76.3,3.9,1005.8,78.7,7.92,100,655.9,42,166,2.398,0.024
Mumbai,19.076,72.877,146,5,0.588,-0.809,848.06,29.34,44.6,5.0,1015.9,30.3,0.0,2,11.1,17,205,0.1,0.05
Mumbai,19.076,72.877,91,4,1.0,0.004,902.62,37.11,69.6,1.3,1019.7,29.7,0.0,5,25.7,32,163,0.1,0.02
Mumbai,19.076,72.877,107,4,0.963,-0.268,823.09,29.06,66.2,1.2,1012.5,41.7,0.0,100,502.9,45,150,6.519,0.065
Mumbai,19.076,72.877,6,1,0.103,0.995,536.95,26.78,45.4,7.6,1011.4,25.4,0.0,50,280.4,39,178,1.078,0.022
Mumbai,19.076,72.877,244,9,-0.872,-0.49,305.52,17.77,73.1,2.7,1005.8,76.7,0.0,15,99.8,21,155,0.1,0.007
Mumbai,19.076,72.877,15,1,0.255,0.967,361.71,26.94,41.8,6.7,1013.5,69.0,8.82,3,16.4,28,154,0.1,0.033
Mumbai,19.076,72.877,88,3,0.998,0.056,1031.91,33.62,43.4,6.3,1012.2,12.5,0.0,3,20.0,16,209,0.1,0.033
Mumbai,19.076,72.877,16,1,0.272,0.962,458.23,23.78,48.9,1.6,1011.1,50.0,7.6,100,548.0,42,153,3.643,0.036
Mumbai,19.076,72.877,54,2,0.801,0.598,947.54,33.31,41.8,1.4,1010.8,0.9,0.0,5,25.2,21,187,0.1,0.02
Mumbai,19.076,72.877,215,8,-0.531,-0.848,510.66,20.39,77.1,4.8,1013.5,48.1,8.1,50,314.7,20,165,1.398,0.028
Mumbai,19.076,72.877,233,8,-0.764,-0.645,523.61,15.33,68.7,5.0,1002.6,35.8,0.0,20,117.9,24,157,0.199,0.01
Mumbai,19.076,72.877,203,7,-0.346,-0.938,775.9,20.58,57.1,5.1,1005.6,7.8,0.32,5,29.2,34,168,0.1,0.02
Mumbai,19.076,72.877,256,9,-0.954,-0.301,286.03,10.07,58.0,7.1,1008.9,77.2,0.0,20,107.2,15,203,0.11,0.005
Mumbai,19.076,72.877,6,1,0.103,0.995,621.95,24.37,51.2,7.6,1011.5,6.8,0.0,2,12.5,18,204,0.1,0.05
Mumbai,19.076,72.877,29,1,0.479,0.878,589.43,30.43,77.1,3.2,1014.6,35.4,3.34,2,12.2,38,184,0.1,0.05
Mumbai,19.076,72.877,141,5,0.655,-0.755,709.35,31.31,79.4,5.0,1009.1,50.4,0.0,100,503.2,34,189,5.276,0.053
Mumbai,19.076,72.877,170,6,0.214,-0.977,925.97,24.54,42.6,7.6,1007.2,6.6,0.0,3,15.0,30,193,0.1,0.033
Mumbai,19.076,72.877,192,7,-0.163,-0.987,780.82,27.23,41.4,5.5,1013.9,14.6,0.0,1,5.1,21,163,0.1,0.1
Mumbai,19.076,72.877,361,13,-0.069,0.998,462.69,24.57,49.7,6.6,1003.7,34.6,0.0,50,279.1,43,201,1.117,0.022
Mumbai,19.076,72.877,205,7,-0.378,-0.926,462.97,15.78,62.5,4.6,1017.7,61.4,0.0,15,93.8,36,197,0.117,0.008
Mumbai,19.076,72.877,117,4,0.903,-0.429,647.09,32.22,48.0,4.7,1015.2,63.0,0.0,100,511.6,40,159,5.938,0.059
Mumbai,19.076,72.877,311,11,-0.801,0.598,382.15,17.15,55.1,5.0,1011.9,40.1,0.0,20,103.8,45,164,0.104,0.005
Mumbai,19.076,72.877,317,11,-0.735,0.678,522.0,16.69,54.7,2.8,1009.5,2.4,8.07,3,16.6,29,164,0.1,0.033
Mumbai,19.076,72.877,334,12,-0.509,0.861,481.06,18.33,65.8,5.4,1008.1,16.3,0.0,50,283.4,40,182,0.97,0.019
Mumbai,19.076,72.877,327,11,-0.608,0.794,469.61,14.62,75.8,7.0,1015.6,17.6,0.0,100,527.3,23,187,3.213,0.032
Mumbai,19.076,72.877,123,5,0.854,-0.52,645.11,36.29,75.5,4.6,1006.7,62.6,0.0,1,6.6,22,210,0.1,0.1
Mumbai,19.076,72.877,199,7,-0.28,-0.96,489.09,17.71,41.5,2.1,1004.3,59.5,0.0,100,541.2,15,203,3.942,0.039
Mumbai,19.076,72.877,266,9,-0.991,-0.133,432.56,16.86,58.7,6.4,1008.5,39.0,0.0,3,17.7,16,170,0.1,0.033
Mumbai,19.076,72.877,30,1,0.494,0.87,691.38,29.78,54.9,1.8,1007.3,17.9,0.0,50,326.8,45,164,1.651,0.033
Mumbai,19.076,72.877,285,10,-0.981,0.192,333.8,15.36,43.3,2.1,1010.7,57.1,1.46,25,148.2,41,184,0.204,0.008
Mumbai,19.076,72.877,200,7,-0.297,-0.955,803.55,21.26,80.5,3.9,1020.0,5.2,0.0,1,6.6,43,191,0.1,0.1
Mumbai,19.076,72.877,295,10,-0.934,0.358,534.47,13.54,76.3,7.2,1009.3,2.0,0.0,50,305.0,18,151,1.125,0.022
Mumbai,19.076,72.877,121,5,0.872,-0.49,879.56,30.84,80.8,2.7,1002.0,33.7,0.0,5,26.0,43,160,0.1,0.02
Mumbai,19.076,72.877,1,1,0.017,1.0,545.49,21.51,67.4,5.9,1021.2,19.3,0.0,100,526.1,27,150,4.556,0.046
Mumbai,19.076,72.877,218,8,-0.574,-0.819,469.79,18.65,43.0,6.7,1015.6,54.2,0.0,3,17.3,35,162,0.1,0.033
Mumbai,19.076,72.877,361,13,-0.069,0.998,356.64,26.14,41.5,5.0,1009.0,59.4,0.0,50,310.2,23,179,1.013,0.02
Mumbai,19.076,72.877,323,11,-0.662,0.75,378.15,18.61,49.8,3.8,1002.7,41.5,9.85,1,5.5,21,187,0.1,0.1
Mumbai,19.076,72.877,127,5,0.817,-0.577,872.87,28.28,65.9,3.8,1006.8,33.4,0.0,25,163.6,21,201,0.522,0.021
Mumbai,19.076,72.877,281,10,-0.992,0.124,361.55,11.77,73.2,2.2,1012.2,51.1,0.0,100,665.0,31,157,3.614,0.036
Mumbai,19.076,72.877,240,8,-0.836,-0.549,523.51,11.92,60.6,7.0,1018.9,31.8,0.0,20,123.1,24,175,0.205,0.01
Mumbai,19.076,72.877,144,5,0.615,-0.788,634.75,30.11,53.8,6.3,1011.6,59.2,0.0,25,126.9,37,200,0.309,0.012
Mumbai,19.076,72.877,70,3,0.934,0.358,751.4,32.27,72.5,5.6,1011.9,40.8,0.0,10,51.0,17,210,0.1,0.01
Mumbai,19.076,72.877,262,9,-0.98,-0.201,281.01,18.63,61.2,6.6,1007.6,76.5,0.0,5,25.7,25,207,0.1,0.02
Mumbai,19.076,72.877,21,1,0.354,0.935,504.92,26.3,42.9,7.2,1005.6,44.6,0.0,15,88.2,24,169,0.1,0.007
Mumbai,19.076,72.877,205,7,-0.378,-0.926,478.66,20.84,57.0,4.8,1015.3,58.6,0.0,15,92.6,39,177,0.103,0.007
Mumbai,19.076,72.877,259,9,-0.968,-0.251,399.5,11.54,43.0,5.2,1012.4,49.8,0.0,20,101.8,29,167,0.108,0.005
Mumbai,19.076,72.877,84,3,0.992,0.124,622.34,31.79,67.8,6.6,1005.4,63.3,0.0,20,116.9,20,200,0.255,0.013
Mumbai,19.076,72.877,94,4,0.999,-0.047,539.42,35.45,58.3,3.0,1003.7,75.7,1.32,15,75.6,36,183,0.1,0.007
Mumbai,19.076,72.877,345,12,-0.338,0.941,552.27,21.88,47.1,1.3,1004.1,2.7,0.0,3,15.4,45,169,0.1,0.033
Mumbai,19.076,72.877,97,4,0.995,-0.099,520.16,38.49,72.6,7.0,1009.5,78.4,0.0,10,57.0,23,185,0.1,0.01
Mumbai,19.076,72.877,179,6,0.06,-0.998,676.26,21.7,57.7,7.9,1004.0,38.9,0.0,10,56.1,15,193,0.1,0.01
Mumbai,19.076,72.877,117,4,0.903,-0.429,1053.53,34.12,47.7,6.5,1018.2,12.8,7.99,2,12.0,37,189,0.1,0.05
Mumbai,19.076,72.877,196,7,-0.23,-0.973,532.46,26.0,70.5,6.0,1020.3,53.5,0.0,100,560.1,32,184,3.8,0.038
Mumbai,19.076,72.877,53,2,0.791,0.612,865.19,31.48,80.6,2.6,1015.2,12.3,0.0,25,139.2,44,202,0.468,0.019
Mumbai,19.076,72.877,251,9,-0.924,-0.382,556.76,20.01,70.0,1.6,1010.2,18.0,0.0,10,53.4,42,201,0.1,0.01
Mumbai,19.076,72.877,228,8,-0.706,-0.709,631.93,15.06,73.1,6.0,1002.3,17.1,0.0,15,95.7,45,188,0.121,0.008
Mumbai,19.076,72.877,122,5,0.863,-0.505,559.93,33.37,49.0,2.9,1005.3,73.3,0.0,3,16.4,23,186,0.1,0.033
Mumbai,19.076,72.877,48,2,0.735,0.678,891.38,32.47,49.1,1.5,1009.5,3.3,0.0,15,84.4,36,195,0.158,0.011
Mumbai,19.076,72.877,85,3,0.994,0.107,699.06,34.47,57.0,1.7,1005.8,53.8,0.0,1,5.6,29,174,0.1,0.1
Mumbai,19.076,72.877,345,12,-0.338,0.941,383.02,24.79,54.7,4.1,1019.3,45.6,10.0,100,599.9,35,159,3.338,0.033
Mumbai,19.076,72.877,327,11,-0.608,0.794,516.08,14.47,41.7,4.4,1014.9,5.2,0.0,1,6.5,24,209,0.1,0.1
Mumbai,19.076,72.877,168,6,0.247,-0.969,444.27,30.69,72.6,7.6,1008.7,78.1,0.0,5,31.6,27,193,0.1,0.02
Mumbai,19.076,72.877,205,7,-0.378,-0.926,466.93,22.47,59.7,5.4,1020.6,60.7,0.0,5,29.0,20,204,0.1,0.02
Mumbai,19.076,72.877,71,3,0.94,0.342,883.99,31.54,78.3,6.9,1015.3,23.5,1.48,2,11.5,24,177,0.1,0.05
Mumbai,19.076,72.877,237,8,-0.806,-0.591,321.94,20.29,58.1,5.1,1003.7,75.6,0.0,20,103.8,24,190,0.1,0.005
Mumbai,19.076,72.877,130,5,0.786,-0.619,698.29,34.89,59.3,3.7,1005.1,54.7,0.0,2,12.0,27,163,0.1,0.05
Mumbai,19.076,72.877,46,2,0.712,0.703,623.47,32.45,46.9,2.8,1019.4,43.8,0.0,1,5.7,15,200,0.1,0.1
Mumbai,19.076,72.877,202,7,-0.329,-0.944,455.9,23.73,77.1,1.8,1016.3,63.9,0.0,2,12.6,23,180,0.1,0.05
Mumbai,19.076,72.877,195,7,-0.214,-0.977,430.22,21.73,67.2,1.7,1010.3,71.1,4.03,3,17.5,19,153,0.1,0.033
Mumbai,19.076,72.877,211,8,-0.471,-0.882,669.88,19.86,62.8,5.7,1017.8,21.1,0.0,5,25.8,28,176,0.1,0.02
Mumbai,19.076,72.877,48,2,0.735,0.678,516.43,26.85,71.5,6.4,1016.9,62.0,0.0,25,128.6,40,198,0.224,0.009
Mumbai,19.076,72.877,342,12,-0.386,0.923,516.15,17.91,46.8,2.7,1016.2,10.3,0.0,20,121.9,33,166,0.173,0.009
Mumbai,19.076,72.877,103,4,0.98,-0.201,562.27,35.88,66.3,5.8,1019.5,73.7,0.0,10,53.6,23,201,0.1,0.01
Mumbai,19.076,72.877,360,12,-0.086,0.996,268.82,26.25,55.0,7.6,1010.9,79.6,0.0,2,12.4,15,172,0.1,0.05
Mumbai,19.076,72.877,194,7,-0.197,-0.98,632.63,24.89,78.1,4.3,1009.1,37.8,9.47,3,15.8,27,174,0.1,0.033
Mumbai,19.076,72.877,132,5,0.764,-0.645,681.12,35.95,58.8,5.1,1006.8,56.4,0.0,20,116.2,28,208,0.201,0.01
Mumbai,19.076,72.877,327,11,-0.608,0.794,450.79,22.95,56.3,6.3,1015.9,22.6,0.0,5,28.4,30,157,0.1,0.02
Mumbai,19.076,72.877,239,8,-0.826,-0.563,548.51,12.28,74.4,3.3,1001.6,27.1,0.0,1,5.4,34,161,0.1,0.1
Mumbai,19.076,72.877,158,6,0.409,-0.912,1024.55,25.33,78.1,6.3,1014.7,0.1,0.0,3,16.1,41,182,0.1,0.033
Mumbai,19.076,72.877,337,12,-0.464,0.886,423.27,23.43,59.1,6.6,1016.8,32.4,0.0,1,5.0,40,157,0.1,0.1
Mumbai,19.076,72.877,244,9,-0.872,-0.49,542.1,17.4,55.8,6.8,1019.0,25.5,0.0,100,572.0,34,193,5.255,0.053
Mumbai,19.076,72.877,119,4,0.888,-0.46,864.59,35.11,75.2,3.6,1004.9,35.9,0.0,20,100.3,33,203,0.264,0.013
Mumbai,19.076,72.877,238,8,-0.817,-0.577,411.44,15.5,47.6,2.1,1010.6,56.5,0.0,1,5.2,20,203,0.1,0.1
Mumbai,19.076,72.877,264,9,-0.986,-0.167,306.13,16.97,69.0,2.1,1002.4,70.0,0.0,15,95.8,38,187,0.1,0.007
Mumbai,19.076,72.877,286,10,-0.978,0.209,503.72,10.35,78.2,1.8,1009.0,13.0,0.0,15,94.2,21,160,0.111,0.007
Mumbai,19.076,72.877,241,9,-0.845,-0.534,364.09,17.22,55.8,1.1,1016.1,65.2,0.0,50,290.3,23,171,0.809,0.016
Mumbai,19.076,72.877,172,6,0.18,-0.984,574.09,25.51,49.1,1.4,1007.5,57.6,2.31,50,292.8,32,162,1.281,0.026
Mumbai,19.076,72.877,238,8,-0.817,-0.577,655.48,14.9,72.3,4.3,1010.9,5.3,0.0,2,12.9,44,155,0.1,0.05
Mumbai,19.076,72.877,162,6,0.346,-0.938,496.29,30.48,61.3,7.8,1003.9,72.5,0.0,50,320.1,37,179,1.031,0.021
Mumbai,19.076,72.877,310,11,-0.812,0.584,509.13,13.28,64.0,7.2,1007.9,6.0,0.0,3,16.2,35,176,0.1,0.033
Mumbai,19.076,72.877,126,5,0.826,-0.563,735.23,32.08,62.6,1.8,1002.6,50.8,4.64,100,508.4,45,155,5.268,0.053
Mumbai,19.076,72.877,258,9,-0.963,-0.268,447.73,12.93,63.2,2.1,1010.5,39.1,0.0,15,79.5,31,159,0.1,0.007
Mumbai,19.076,72.877,232,8,-0.753,-0.658,515.3,13.61,80.1,4.9,1005.6,38.1,0.86,1,5.6,42,198,0.1,0.1
Mumbai,19.076,72.877,312,11,-0.791,0.612,289.73,13.54,53.4,1.1,1020.3,64.9,0.0,1,6.6,34,150,0.1,0.1
Mumbai,19.076,72.877,94,4,0.999,-0.047,740.91,33.67,77.8,7.5,1010.3,50.6,0.0,25,126.9,17,189,0.279,0.011
Mumbai,19.076,72.877,323,11,-0.662,0.75,274.94,20.38,52.8,4.8,1013.7,69.1,0.0,2,12.7,31,197,0.1,0.05
Mumbai,19.076,72.877,291,10,-0.956,0.293,458.67,19.35,44.0,3.6,1004.7,23.1,0.0,25,127.0,37,150,0.225,0.009
Mumbai,19.076,72.877,26,1,0.433,0.902,356.03,26.9,56.9,7.6,1004.4,76.3,0.0,20,103.2,16,210,0.1,0.005
Mumbai,19.076,72.877,152,6,0.501,-0.865,721.74,33.69,44.5,3.6,1002.5,44.8,0.0,100,651.9,21,183,7.244,0.072
Mumbai,19.076,72.877,225,8,-0.668,-0.744,574.1,16.24,41.8,2.7,1013.0,30.4,9.65,100,537.4,25,207,4.137,0.041
Mumbai,19.076,72.877,42,2,0.662,0.75,722.0,31.58,53.3,4.4,1006.5,24.5,0.0,20,105.3,24,173,0.212,0.011
Mumbai,19.076,72.877,291,10,-0.956,0.293,473.31,14.93,46.3,3.9,1008.8,19.2,6.67,100,502.1,31,165,3.521,0.035
Mumbai,19.076,72.877,281,10,-0.992,0.124,444.6,17.02,45.3,1.7,1002.6,30.0,0.0,2,12.1,21,203,0.1,0.05
Mumbai,19.076,72.877,305,11,-0.859,0.512,317.02,20.24,49.2,6.9,1002.0,58.0,0.0,15,96.9,39,152,0.1,0.007
Mumbai,19.076,72.877,302,11,-0.884,0.467,501.77,10.94,69.3,7.6,1014.7,9.0,0.0,100,566.3,19,161,5.172,0.052
Mumbai,19.076,72.877,235,8,-0.786,-0.619,462.44,18.64,48.2,2.2,1017.4,47.3,0.0,100,550.6,44,162,3.381,0.034
Mumbai,19.076,72.877,208,7,-0.425,-0.905,681.32,23.47,77.0,6.9,1019.3,21.0,0.0,50,316.4,28,199,1.506,0.03
Mumbai,19.076,72.877,295,10,-0.934,0.358,297.99,10.77,46.7,4.4,1018.0,64.3,0.0,10,64.9,35,157,0.1,0.01
Mumbai,19.076,72.877,232,8,-0.753,-0.658,592.1,19.73,42.6,1.3,1016.1,22.4,0.0,50,292.7,35,162,1.502,0.03
Mumbai,19.076,72.877,1,1,0.017,1.0,602.46,23.03,68.8,7.0,1017.1,6.4,0.0,25,158.8,40,154,0.309,0.012
Mumbai,19.076,72.877,147,5,0.574,-0.819,501.63,26.79,68.2,5.2,1019.9,76.0,0.0,3,17.7,42,175,0.1,0.033
Mumbai,19.076,72.877,107,4,0.963,-0.268,962.43,36.49,78.4,2.8,1019.8,24.6,0.0,10,55.7,37,165,0.1,0.01
Mumbai,19.076,72.877,22,1,0.37,0.929,364.67,32.58,42.5,2.7,1004.9,72.4,0.0,1,6.5,34,206,0.1,0.1
Mumbai,19.076,72.877,358,12,-0.12,0.993,597.86,22.54,45.5,7.5,1016.4,0.5,0.0,100,601.8,43,172,6.096,0.061
Mumbai,19.076,72.877,100,4,0.989,-0.15,832.33,38.14,63.6,6.8,1009.7,40.1,0.0,15,79.2,35,161,0.142,0.009
Mumbai,19.076,72.877,200,7,-0.297,-0.955,806.53,19.25,44.0,2.1,1018.7,4.7,0.35,10,53.4,44,165,0.1,0.01
Mumbai,19.076,72.877,365,13,0.0,1.0,581.57,27.67,65.6,2.9,1006.7,10.3,0.0,1,5.9,19,173,0.1,0.1
Mumbai,19.076,72.877,347,12,-0.305,0.952,534.44,18.02,46.4,4.3,1012.8,8.3,0.0,15,93.2,19,159,0.114,0.008
Mumbai,19.076,72.877,44,2,0.687,0.727,481.26,33.26,42.4,3.0,1002.2,65.2,0.0,50,281.1,40,184,1.106,0.022
Mumbai,19.076,72.877,183,7,-0.009,-1.0,799.46,26.63,62.3,3.4,1003.4,17.4,0.0,1,6.0,19,203,0.1,0.1
Mumbai,19.076,72.877,19,1,0.321,0.947,511.03,26.66,72.7,5.2,1006.9,41.7,0.0,100,609.2,35,204,4.466,0.045
Mumbai,19.076,72.877,132,5,0.764,-0.645,663.67,28.31,65.5,3.7,1021.1,58.6,6.02,100,505.1,29,190,5.789,0.058
Mumbai,19.076,72.877,323,11,-0.662,0.75,304.35,20.69,77.4,4.3,1011.6,61.2,0.0,5,25.1,29,150,0.1,0.02
Mumbai,19.076,72.877,12,1,0.205,0.979,505.53,30.63,50.7,1.8,1016.3,37.1,0.0,100,505.4,31,184,3.574,0.036
Mumbai,19.076,72.877,174,6,0.146,-0.989,762.99,24.35,79.1,1.6,1013.9,28.4,0.0,10,59.8,41,181,0.1,0.01
Mumbai,19.076,72.877,243,9,-0.863,-0.505,514.46,17.27,75.0,1.5,1005.8,32.0,0.0,5,27.4,41,165,0.1,0.02
Mumbai,19.076,72.877,234,8,-0.775,-0.632,311.26,21.22,79.7,3.6,1012.8,78.9,0.0,20,117.0,40,171,0.102,0.005
Mumbai,19.076,72.877,56,2,0.821,0.57,711.57,28.38,58.2,1.3,1010.7,37.7,5.72,25,166.0,18,168,0.382,0.015
Mumbai,19.076,72.877,128,5,0.806,-0.591,1035.83,32.11,66.1,7.5,1002.0,12.6,0.0,5,29.4,15,208,0.1,0.02
Mumbai,19.076,72.877,261,9,-0.976,-0.218,537.58,18.22,65.4,3.7,1011.7,16.6,0.0,10,65.5,27,178,0.1,0.01
Mumbai,19.076,72.877,283,10,-0.987,0.159,264.84,14.61,73.6,1.7,1006.5,75.2,0.0,50,280.2,25,165,0.431,0.009
Mumbai,19.076,72.877,81,3,0.984,0.176,557.07,35.3,78.0,3.5,1007.3,70.9,3.54,3,16.8,39,157,0.1,0.033
Mumbai,19.076,72.877,42,2,0.662,0.75,792.05,33.32,52.4,4.3,1020.7,13.0,0.0,2,11.1,18,156,0.1,0.05
Mumbai,19.076,72.877,279,10,-0.996,0.09,495.99,15.16,76.2,8.0,1007.8,17.7,0.0,10,52.2,34,192,0.1,0.01
Mumbai,19.076,72.877,346,12,-0.321,0.947,442.22,17.36,64.2,3.2,1015.6,31.0,0.0,5,25.2,33,192,0.1,0.02
Mumbai,19.076,72.877,212,8,-0.486,-0.874,639.83,20.99,69.3,6.0,1019.2,26.0,0.0,10,64.4,40,150,0.1,0.01
Mumbai,19.076,72.877,8,1,0.137,0.991,477.39,29.52,51.3,7.0,1002.9,40.0,0.0,10,54.1,29,187,0.1,0.01
Mumbai,19.076,72.877,237,8,-0.806,-0.591,353.02,20.09,45.2,3.4,1002.2,69.1,0.0,15,95.2,37,183,0.1,0.007
Mumbai,19.076,72.877,83,3,0.99,0.142,889.04,33.07,69.9,3.5,1012.3,28.8,0.0,10,57.4,43,187,0.1,0.01
Mumbai,19.076,72.877,342,12,-0.386,0.923,277.41,24.94,58.3,1.6,1017.6,71.6,0.0,2,11.5,16,202,0.1,0.05
Mumbai,19.076,72.877,221,8,-0.615,-0.788,359.15,14.8,80.2,6.9,1013.0,74.0,0.0,100,532.2,36,163,3.115,0.031
Mumbai,19.076,72.877,220,8,-0.602,-0.799,382.38,19.58,66.6,5.1,1008.3,69.9,0.0,1,5.6,29,165,0.1,0.1
Mumbai,19.076,72.877,309,11,-0.821,0.57,358.4,18.63,63.3,7.4,1015.5,46.5,3.45,2,12.5,33,173,0.1,0.05
Mumbai,19.076,72.877,28,1,0.464,0.886,575.73,33.38,76.6,5.5,1017.5,37.1,1.17,10,51.7,26,166,0.1,0.01
Mumbai,19.076,72.877,316,11,-0.747,0.665,334.69,15.09,43.4,6.5,1003.7,52.8,0.0,2,11.7,17,189,0.1,0.05
Mumbai,19.076,72.877,242,9,-0.854,-0.52,536.84,15.65,55.5,3.2,1014.1,27.8,0.0,10,53.2,36,181,0.1,0.01
Mumbai,19.076,72.877,247,9,-0.896,-0.444,552.5,11.93,55.4,6.7,1011.0,21.4,7.02,2,10.3,21,206,0.1,0.05
Mumbai,19.076,72.877,326,11,-0.622,0.783,276.01,14.43,75.1,6.7,1009.4,69.1,3.03,50,295.5,40,205,0.765,0.015
Mumbai,19.076,72.877,10,1,0.171,0.985,628.32,29.35,54.3,7.5,1010.9,9.4,0.0,100,528.9,34,203,4.753,0.048
Mumbai,19.076,72.877,10,1,0.171,0.985,598.56,23.1,46.2,6.8,1003.7,15.8,0.0,100,545.7,21,184,4.287,0.043
